Lat,Lon,Elat,Elon,Length,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.477951,9.204979,45.478143,9.161499,3.389950,2020,07,08,11,43,26,38,0,19,56,13,20,20,936,822
45.481155,9.205982,45.460618,9.197588,2.375450,2020,07,08,11,43,26,28,0,0,0,14,14,14,936,822
45.502829,9.153162,45.443707,9.188210,7.119126,2020,07,08,11,43,26,52,0,0,113,33,41,38,936,822
45.453507,9.162804,45.467569,9.183754,2.261453,2020,07,08,11,43,26,31,0,18,36,11,15,13,936,822
45.444354,9.164349,45.481964,9.203312,5.169177,2020,07,08,11,43,26,24,0,30,81,22,28,28,936,827
45.506040,9.173203,45.468243,9.193319,4.485641,2020,07,08,11,43,26,25,0,30,72,24,50,26,936,827
45.460423,9.162001,45.461362,9.200628,3.014248,2020,07,08,11,43,26,37,0,17,49,13,20,13,936,827
45.480203,9.205722,45.470360,9.178335,2.399447,2020,07,08,11,53,20,25,0,18,40,13,13,14,936,827
45.454670,9.202552,45.443213,9.152379,4.115823,2020,07,08,11,53,20,47,0,0,64,14,14,17,936,832
45.473741,9.159928,45.451039,9.182800,3.090837,2020,07,08,11,53,20,36,0,0,49,13,19,13,936,832
45.465684,9.166778,45.489972,9.204449,3.989870,2020,07,08,11,53,20,37,0,25,63,18,17,19,936,832
45.455715,9.201584,45.483223,9.223969,3.521619,2020,07,08,11,53,20,37,0,22,59,14,13,13,936,832
45.479324,9.190418,45.499976,9.186713,2.314377,2020,07,08,11,53,20,26,0,15,0,14,16,17,936,829
45.462955,9.196537,45.473875,9.221471,2.292275,2020,07,08,11,53,20,18,0,14,40,10,15,14,936,829
45.475856,9.168280,45.454779,9.171881,2.360307,2020,07,08,11,53,20,22,0,13,39,0,11,14,936,829
45.475622,9.159804,45.477783,9.197402,2.941199,2020,07,08,11,53,20,36,0,18,0,0,0,5,936,829
45.473327,9.162905,45.437699,9.186138,4.356233,2020,07,08,11,53,20,53,0,25,0,16,19,7,936,836
45.451980,9.167708,45.480331,9.147666,3.518500,2020,07,08,12,03,19,28,0,0,54,13,27,16,936,836
45.480821,9.162755,45.459350,9.173680,2.534787,2020,07,08,12,03,19,24,0,0,41,12,16,18,936,836
45.476657,9.170474,45.467278,9.200461,2.560184,2020,07,08,12,03,19,23,0,21,43,13,16,13,936,836
45.481514,9.192754,45.455462,9.175456,3.195362,2020,07,08,12,03,19,28,0,21,51,18,17,15,936,833
45.490614,9.178498,45.479701,9.227453,4.004519,2020,07,08,12,03,19,29,0,25,66,0,0,20,936,833
45.482855,9.179379,45.465232,9.167179,2.178177,2020,07,08,12,03,19,31,0,16,37,10,16,19,936,833
45.499252,9.214072,45.479878,9.179328,3.460499,2020,07,08,12,03,19,37,0,19,55,14,14,18,936,827
45.489027,9.223758,45.438207,9.159720,7.541181,2020,07,08,12,03,19,49,0,42,122,23,26,25,936,827
45.472833,9.179698,45.502082,9.179102,3.252516,2020,07,08,12,03,19,34,0,0,50,13,16,20,936,827
45.445078,9.171242,45.501150,9.206926,6.827283,2020,07,08,12,03,19,44,0,0,110,32,36,35,936,827
45.441364,9.226635,45.480254,9.178784,5.711808,2020,07,08,12,13,20,33,0,31,0,21,22,22,936,827
45.484496,9.170133,45.485006,9.205981,2.795103,2020,07,08,12,13,20,28,0,17,46,12,17,13,936,827
45.484277,9.202385,45.464858,9.195302,2.228697,2020,07,08,12,13,20,16,0,16,35,10,13,12,936,827
45.456666,9.217626,45.499381,9.201507,4.912912,2020,07,08,12,13,20,41,0,25,84,17,21,19,936,827
45.493713,9.219155,45.453586,9.160927,6.365444,2020,07,08,12,13,20,49,0,36,96,25,32,35,936,829
45.478520,9.224551,45.501464,9.218634,2.592490,2020,07,08,12,13,20,25,0,14,0,11,17,20,936,829
45.484242,9.199814,45.446292,9.166729,4.945903,2020,07,08,12,13,20,31,0,32,0,24,26,28,936,829
45.437802,9.203887,45.504760,9.214596,7.491712,2020,07,08,12,13,20,54,0,42,0,23,23,29,936,829
45.467877,9.201115,45.503190,9.191088,4.003483,2020,07,08,12,13,20,43,0,25,64,16,21,21,936,829
45.479375,9.155552,45.458034,9.198600,4.110774,2020,07,08,12,13,20,41,0,25,68,19,49,40,936,831
45.464905,9.166878,45.472387,9.205564,3.129237,2020,07,08,12,23,20,21,0,23,50,13,15,19,936,831
45.472225,9.204482,45.477515,9.156339,3.799447,2020,07,08,12,23,20,31,0,25,61,15,19,17,936,831
45.481722,9.203634,45.466543,9.164261,3.503249,2020,07,08,12,23,20,29,0,22,55,17,19,22,936,831
45.493847,9.201583,45.467685,9.195745,2.944331,2020,07,08,12,23,20,20,0,20,48,15,20,22,936,836
45.482260,9.151711,45.475423,9.206470,4.336336,2020,07,08,12,23,20,25,0,25,67,18,25,28,936,836
45.467913,9.215680,45.474743,9.191353,2.043234,2020,07,08,12,23,20,19,0,16,33,7,17,25,936,836
45.466031,9.157861,45.452003,9.176093,2.110625,2020,07,08,12,23,20,27,0,13,32,8,8,12,936,836
45.503091,9.226640,45.475482,9.198080,3.792084,2020,07,08,12,23,20,30,0,23,61,0,29,4,936,829
45.451647,9.201577,45.467266,9.186551,2.095070,2020,07,08,12,23,20,17,0,15,0,0,7,4,936,829
45.482383,9.161754,45.466557,9.213474,4.399780,2020,07,08,12,23,20,28,0,26,72,0,15,13,936,829
45.439272,9.161717,45.466479,9.175651,3.214445,2020,07,08,12,33,19,27,0,22,0,13,21,18,936,829
45.485129,9.165092,45.479522,9.205212,3.189215,2020,07,08,12,33,19,26,0,18,51,14,19,25,936,837
45.474067,9.203964,45.455991,9.162500,3.807200,2020,07,08,12,33,19,33,0,22,58,17,18,21,936,837
45.460341,9.222881,45.482226,9.160267,5.455051,2020,07,08,12,33,19,28,0,31,0,19,24,36,936,837
45.493788,9.212387,45.443371,9.197731,5.721151,2020,07,08,12,33,19,55,0,0,0,19,21,23,936,837
45.475488,9.199776,45.501943,9.202683,2.950235,2020,07,08,12,33,19,31,0,19,49,15,17,17,936,839
45.457705,9.199664,45.437357,9.171419,3.158058,2020,07,08,12,33,19,42,0,20,0,13,13,15,936,839
45.466636,9.210540,45.449068,9.164804,4.066880,2020,07,08,12,33,19,49,0,26,64,16,19,23,936,839
45.455043,9.177825,45.474828,9.183070,2.237586,2020,07,08,12,33,19,25,0,18,36,14,16,15,936,839
45.480835,9.180716,45.442381,9.164569,4.457263,2020,07,08,12,33,19,27,0,28,0,19,18,18,936,839
45.470782,9.209335,45.468907,9.165088,3.456476,2020,07,08,12,43,24,25,0,21,55,17,20,22,936,839
45.440973,9.186123,45.479615,9.192876,4.328745,2020,07,08,12,43,24,55,0,23,64,18,20,24,936,839
45.441069,9.180043,45.478885,9.187411,4.243828,2020,07,08,12,43,24,38,0,28,66,20,21,28,936,839
45.500348,9.147144,45.475401,9.193452,4.552408,2020,07,08,12,43,24,31,0,0,72,14,15,17,936,835
45.448554,9.193479,45.477615,9.192256,3.232688,2020,07,08,12,43,24,32,0,0,54,14,18,25,936,835
45.495691,9.168520,45.468449,9.180415,3.167794,2020,07,08,12,43,24,35,0,22,59,15,22,15,936,835
45.447214,9.193163,45.472486,9.161879,3.721387,2020,07,08,12,43,24,43,0,22,61,13,17,12,936,835
45.455027,9.223667,45.451078,9.198344,2.023380,2020,07,08,12,43,24,30,0,12,37,8,8,13,936,832
45.445674,9.199771,45.465826,9.192132,2.318552,2020,07,08,12,43,24,25,0,16,35,13,21,30,936,832
45.485235,9.222398,45.464572,9.162245,5.222551,2020,07,08,12,43,24,34,0,32,85,22,24,37,936,832
45.469241,9.200923,45.493922,9.225693,3.355589,2020,07,08,12,53,20,25,0,17,49,13,19,19,936,832
45.477809,9.195871,45.450606,9.166405,3.798539,2020,07,08,12,53,20,40,0,23,59,18,26,21,936,834
45.455575,9.198641,45.441424,9.162349,3.238836,2020,07,08,12,53,20,41,0,22,58,13,18,19,936,834
45.463709,9.162679,45.449688,9.179353,2.030188,2020,07,08,12,53,20,22,0,12,32,8,7,11,936,834
45.473224,9.192943,45.459480,9.214069,2.247072,2020,07,08,12,53,20,33,0,16,36,10,10,11,936,834
45.474537,9.175161,45.449715,9.148214,3.468946,2020,07,08,12,53,20,44,0,23,0,15,21,24,936,831
45.503971,9.185571,45.497893,9.224989,3.145403,2020,07,08,12,53,20,46,0,24,56,12,23,21,936,831
45.444710,9.155188,45.490655,9.175662,5.352267,2020,07,08,12,53,20,49,0,32,85,0,1,6,936,831
45.467668,9.159230,45.470878,9.185950,2.113877,2020,07,08,12,53,20,17,0,15,33,0,4,4,936,831
45.439247,9.155760,45.469850,9.180744,3.921213,2020,07,08,12,53,20,39,0,27,64,0,17,28,936,829
45.498735,9.193524,45.466153,9.188398,3.644752,2020,07,08,13,04,44,26,0,25,56,20,23,29,936,829
45.481975,9.199393,45.470778,9.168680,2.698895,2020,07,08,13,04,44,30,0,18,0,13,15,14,936,829
45.475663,9.199252,45.462829,9.179530,2.097935,2020,07,08,13,04,44,26,0,17,33,16,17,20,936,829
45.455827,9.184103,45.469043,9.160949,2.328061,2020,07,08,13,04,44,26,0,16,37,10,14,11,936,834
45.463726,9.203007,45.466687,9.164606,3.012629,2020,07,08,13,04,44,23,0,20,43,15,17,18,936,834
45.484626,9.174898,45.449562,9.191255,4.102095,2020,07,08,13,04,44,51,0,26,65,19,18,26,936,834
45.497121,9.210231,45.443382,9.164262,6.967881,2020,07,08,13,04,44,38,0,42,111,26,29,31,936,834
45.458561,9.177987,45.499581,9.210746,5.227381,2020,07,08,13,04,44,34,0,31,82,22,23,27,936,833
45.469699,9.229419,45.486640,9.172943,4.789095,2020,07,08,13,04,44,42,0,24,73,16,21,24,936,833
45.461190,9.201233,45.486673,9.158740,4.359533,2020,07,08,13,04,44,37,0,26,67,16,21,18,936,833
45.480436,9.177079,45.451367,9.160953,3.468181,2020,07,08,13,14,20,39,0,20,0,15,18,23,936,833
45.474779,9.201593,45.464989,9.163155,3.188772,2020,07,08,13,14,20,25,0,0,50,20,23,15,936,837
45.450675,9.162011,45.475148,9.189250,3.452101,2020,07,08,13,14,20,33,0,24,53,15,24,20,936,837
45.480102,9.173384,45.458148,9.202259,3.320893,2020,07,08,13,14,20,42,0,24,55,17,18,25,936,837
45.471742,9.178077,45.448762,9.189094,2.695728,2020,07,08,13,14,20,33,0,17,0,13,18,22,936,837
45.462400,9.185436,45.481674,9.199197,2.396670,2020,07,08,13,14,20,14,0,0,35,15,13,13,936,842
45.437960,9.167288,45.483094,9.175443,5.058570,2020,07,08,13,14,20,38,0,30,85,21,22,25,936,842
45.438055,9.217986,45.506001,9.203227,7.642032,2020,07,08,13,14,20,46,0,0,124,22,25,29,936,842
45.466380,9.227101,45.462919,9.183144,3.449420,2020,07,08,13,14,20,37,0,20,53,17,23,31,936,842
45.495491,9.186922,45.472749,9.207000,2.973891,2020,07,08,13,14,20,32,0,18,46,15,18,20,936,846
45.456987,9.180922,45.437294,9.195748,2.476320,2020,07,08,13,24,20,29,0,14,40,13,16,7,936,846
45.455012,9.188875,45.484629,9.198975,3.385965,2020,07,08,13,24,20,26,0,22,52,16,21,20,936,846
45.499470,9.178577,45.477286,9.164974,2.684885,2020,07,08,13,24,20,38,0,19,52,11,17,21,936,846
45.486288,9.165787,45.452063,9.161437,3.820550,2020,07,08,13,24,20,43,0,22,64,15,17,24,936,848
45.470184,9.151171,45.453474,9.205117,4.599075,2020,07,08,13,24,20,33,0,26,71,17,19,21,936,848
45.442199,9.172705,45.463477,9.160179,2.559688,2020,07,08,13,24,20,30,0,16,42,9,16,18,936,848
45.478157,9.161572,45.460126,9.167245,2.053082,2020,07,08,13,24,20,26,0,12,33,0,2,0,936,842
45.437262,9.210134,45.453952,9.181812,2.885334,2020,07,08,13,24,20,43,0,19,0,0,0,3,936,842
45.488713,9.211878,45.460345,9.195993,3.388675,2020,07,08,13,24,20,29,0,22,51,0,17,9,936,842
45.438105,9.169122,45.458778,9.203036,3.504591,2020,07,08,13,24,20,45,0,22,60,0,7,7,936,842
45.455254,9.202796,45.478811,9.186565,2.909064,2020,07,08,13,34,19,30,0,19,48,14,15,16,936,845
45.462321,9.203423,45.481800,9.174336,3.136035,2020,07,08,13,34,19,30,0,18,52,12,15,11,936,845
45.461895,9.174605,45.471494,9.200961,2.315848,2020,07,08,13,34,19,27,0,18,37,13,15,18,936,845
45.472740,9.187165,45.456540,9.200318,2.072837,2020,07,08,13,34,19,22,0,20,33,14,15,16,936,845
45.462069,9.174528,45.474267,9.205208,2.750075,2020,07,08,13,34,19,23,0,19,44,15,16,19,936,845
45.457278,9.201699,45.469384,9.160375,3.492455,2020,07,08,13,34,19,26,0,22,56,14,16,19,936,845
45.503929,9.169847,45.465307,9.150604,4.548827,2020,07,08,13,34,19,38,0,26,76,13,20,13,936,845
45.490781,9.212019,45.463183,9.153972,5.467913,2020,07,08,13,34,19,39,0,33,86,21,21,22,936,845
45.470075,9.218633,45.492166,9.202500,2.759571,2020,07,08,13,34,19,23,0,17,0,12,18,17,936,840
45.505345,9.217071,45.482115,9.172132,4.352029,2020,07,08,13,34,19,47,0,25,0,17,38,16,936,840
45.464953,9.164159,45.491172,9.210758,4.658103,2020,07,08,13,44,27,31,0,0,74,20,25,19,936,840
45.454660,9.206094,45.475455,9.197985,2.397099,2020,07,08,13,44,27,23,0,17,0,9,14,14,936,840
45.457321,9.179761,45.475912,9.170201,2.197444,2020,07,08,13,44,27,30,0,16,37,11,12,15,936,842
45.450740,9.182443,45.485802,9.224286,5.083752,2020,07,08,13,44,27,41,0,0,0,20,18,28,936,842
45.463748,9.204834,45.487418,9.225106,3.069990,2020,07,08,13,44,27,35,0,0,53,13,14,21,936,842
45.474226,9.190182,45.497236,9.180908,2.658651,2020,07,08,13,44,27,23,0,0,0,14,17,14,936,842
45.451214,9.181482,45.445757,9.147040,2.754315,2020,07,08,13,44,27,23,0,17,40,9,16,18,936,842
45.456421,9.192128,45.492298,9.168625,4.389921,2020,07,08,13,44,27,38,0,27,69,15,22,24,936,836
45.453977,9.181218,45.496559,9.222900,5.742713,2020,07,08,13,44,27,33,0,29,0,19,26,28,936,836
45.459998,9.185840,45.441253,9.190646,2.117694,2020,07,08,13,44,27,32,0,12,33,8,10,18,936,836
45.500649,9.170473,45.472695,9.166524,3.123400,2020,07,08,13,54,20,41,0,20,63,10,11,12,936,836
45.498012,9.193119,45.457949,9.176868,4.631267,2020,07,08,13,54,20,34,0,28,74,22,27,31,936,834
45.455002,9.219339,45.455055,9.176650,3.329578,2020,07,08,13,54,20,46,0,18,0,13,16,24,936,834
45.455963,9.196512,45.456462,9.163441,2.579949,2020,07,08,13,54,20,31,0,16,40,11,12,21,936,834
45.502414,9.207004,45.460631,9.185351,4.943005,2020,07,08,13,54,20,34,0,32,81,25,29,40,936,834
45.504815,9.214352,45.453724,9.159952,7.089342,2020,07,08,13,54,20,53,0,37,0,24,44,34,936,839
45.499366,9.176669,45.452528,9.194269,5.385646,2020,07,08,13,54,20,36,0,35,84,24,7,8,936,839
45.458917,9.201963,45.461329,9.171753,2.371262,2020,07,08,13,54,20,26,0,0,42,0,3,0,936,839
45.457775,9.182932,45.478600,9.176277,2.372962,2020,07,08,13,54,20,30,0,20,42,0,5,16,936,839
45.479183,9.174803,45.456141,9.177013,2.567820,2020,07,08,13,54,20,33,0,17,44,12,16,13,936,831
45.475363,9.191916,45.477506,9.222165,2.370413,2020,07,08,14,04,20,28,0,16,40,12,15,14,936,831
45.453913,9.185582,45.488975,9.173735,4.006475,2020,07,08,14,04,20,44,0,26,63,18,23,23,936,831
45.458426,9.199106,45.496961,9.230311,4.927222,2020,07,08,14,04,20,44,0,23,72,18,19,21,936,831
45.458373,9.203487,45.448673,9.158888,3.642000,2020,07,08,14,04,20,39,0,0,55,16,18,22,936,840
45.453572,9.185416,45.504614,9.176911,5.713942,2020,07,08,14,04,20,37,0,35,87,25,27,30,936,840
45.478696,9.176373,45.460969,9.215598,3.638687,2020,07,08,14,04,20,38,0,24,62,16,24,20,936,840
45.463163,9.180758,45.498872,9.173039,4.015813,2020,07,08,14,04,20,43,0,0,66,18,21,25,936,840
45.460434,9.192699,45.479030,9.220153,2.976255,2020,07,08,14,04,20,31,0,0,47,14,16,19,936,832
45.462762,9.167611,45.469782,9.210649,3.445697,2020,07,08,14,04,20,33,0,25,57,14,20,17,936,832
45.456793,9.182962,45.468333,9.225935,3.588518,2020,07,08,14,04,20,34,0,23,60,14,22,19,936,832
45.445701,9.172152,45.478347,9.205187,4.451219,2020,07,08,14,14,20,40,0,0,70,18,22,24,936,832
45.441025,9.169478,45.465337,9.191532,3.204143,2020,07,08,14,14,20,29,0,21,53,20,20,32,936,827
45.449619,9.173847,45.478400,9.178095,3.217248,2020,07,08,14,14,20,28,0,26,56,18,18,12,936,827
45.465302,9.198701,45.475781,9.169281,2.572951,2020,07,08,14,14,20,29,0,0,44,11,20,13,936,827
45.454439,9.150570,45.474366,9.188328,3.684997,2020,07,08,14,14,20,42,0,25,57,17,31,22,936,827
45.503818,9.195042,45.451531,9.205025,5.865637,2020,07,08,14,14,20,31,0,32,94,22,21,26,936,827
45.459065,9.217689,45.451044,9.187982,2.482743,2020,07,08,14,14,20,31,0,0,43,8,13,9,936,827
45.480770,9.205483,45.471057,9.165299,3.313948,2020,07,08,14,14,20,28,0,21,53,14,16,17,936,827
45.502420,9.228704,45.453137,9.164032,7.446525,2020,07,08,14,14,20,44,0,40,0,28,30,32,936,827
45.485767,9.184087,45.458461,9.172387,3.170238,2020,07,08,14,14,20,19,0,25,53,13,30,27,936,829
45.465232,9.188468,45.446773,9.207785,2.546067,2020,07,08,14,24,20,11,0,19,41,17,18,20,936,829
45.451169,9.180649,45.479239,9.204684,3.640632,2020,07,08,14,24,20,42,0,21,58,16,16,22,936,829
45.450901,9.177018,45.452803,9.204185,2.129564,2020,07,08,14,24,20,20,0,0,32,14,19,17,936,829
45.476541,9.189805,45.460784,9.161248,2.833402,2020,07,08,14,24,20,29,0,18,45,11,13,17,936,828
45.481767,9.178483,45.474328,9.203029,2.084812,2020,07,08,14,24,20,27,0,13,31,7,12,13,936,828
45.464848,9.199917,45.481312,9.174294,2.709724,2020,07,08,14,24,20,26,0,16,45,10,16,12,936,828
45.479711,9.195262,45.453821,9.161848,3.882801,2020,07,08,14,24,20,38,0,23,0,19,22,7,936,828
45.467674,9.166814,45.450862,9.198618,3.105919,2020,07,08,14,24,20,22,0,18,49,0,2,1,936,833
45.472123,9.182451,45.491694,9.168190,2.443646,2020,07,08,14,24,20,23,0,13,39,0,2,2,936,833
45.456316,9.194216,45.462324,9.226267,2.587385,2020,07,08,14,24,20,29,0,14,43,11,11,14,936,833
45.495723,9.183458,45.455690,9.168137,4.608749,2020,07,08,14,34,19,33,0,25,0,20,19,22,936,833
45.493834,9.193175,45.452948,9.180429,4.653457,2020,07,08,14,34,19,33,0,29,71,24,26,31,936,830
45.497137,9.192632,45.464646,9.165123,4.201269,2020,07,08,14,34,19,35,0,25,66,19,25,28,936,830
45.457147,9.157944,45.479505,9.165527,2.555332,2020,07,08,14,34,19,30,0,15,43,8,16,13,936,830
45.488800,9.216443,45.462725,9.183943,3.850533,2020,07,08,14,34,19,20,0,23,58,22,22,26,936,830
45.450930,9.216704,45.479473,9.191916,3.716023,2020,07,08,14,34,19,36,0,20,61,13,17,18,936,828
45.437763,9.205566,45.457770,9.174382,3.296357,2020,07,08,14,34,19,37,0,19,0,10,11,13,936,828
45.442400,9.174879,45.463703,9.182464,2.441438,2020,07,08,14,34,19,28,0,17,36,15,14,14,936,828
45.496846,9.164694,45.465310,9.180622,3.719852,2020,07,08,14,34,19,33,0,25,68,20,20,21,936,828
45.472624,9.210523,45.453231,9.179136,3.262047,2020,07,08,14,34,19,30,0,19,51,13,16,17,936,828
45.459218,9.154596,45.440549,9.159944,2.117300,2020,07,08,14,44,24,28,0,12,35,8,19,13,936,825
45.454722,9.230002,45.494415,9.225414,4.427921,2020,07,08,14,44,24,51,0,25,69,13,17,20,936,825
45.458684,9.209058,45.499194,9.166825,5.579418,2020,07,08,14,44,24,52,0,31,92,21,23,20,936,825
45.475921,9.206581,45.438129,9.166098,5.256104,2020,07,08,14,44,24,32,0,30,82,22,23,0,936,0
45.491924,9.213606,45.450834,9.218701,4.586020,2020,07,08,14,44,24,39,0,24,71,16,20,20,936,828
45.457646,9.205458,45.463292,9.177903,2.238792,2020,07,08,14,44,24,24,0,16,37,11,11,12,936,828
45.438383,9.168808,45.471380,9.200394,4.419306,2020,07,08,14,44,24,36,0,25,70,18,26,27,936,828
45.460127,9.167120,45.498662,9.202181,5.082347,2020,07,08,14,44,24,31,0,32,80,22,26,26,936,828
45.437604,9.181836,45.455745,9.229166,4.207166,2020,07,08,14,44,24,46,0,25,76,12,14,22,936,824
45.503004,9.176097,45.463238,9.225182,5.847439,2020,07,08,14,44,24,43,0,32,0,24,36,29,936,824
45.467654,9.199057,45.452235,9.171584,2.744085,2020,07,08,14,54,20,21,0,20,42,15,21,19,936,824
45.455878,9.191256,45.503044,9.224559,5.851885,2020,07,08,14,54,20,33,0,28,88,24,26,32,936,824
45.478451,9.203478,45.462175,9.169551,3.205233,2020,07,08,14,54,20,32,0,0,0,13,18,17,936,825
45.478826,9.162028,45.501421,9.155515,2.563109,2020,07,08,14,54,20,19,0,18,56,11,13,16,936,825
45.470340,9.162174,45.478435,9.213500,4.101822,2020,07,08,14,54,20,22,0,24,0,16,20,24,936,825
45.480001,9.191833,45.500348,9.212105,2.759567,2020,07,08,14,54,20,20,0,0,41,11,11,12,936,830
45.484507,9.198333,45.480556,9.167675,2.430075,2020,07,08,14,54,20,24,0,13,0,8,1,3,936,830
45.444435,9.190960,45.468401,9.174205,2.967945,2020,07,08,14,54,20,33,0,20,49,13,12,0,936,830
45.460330,9.159396,45.467888,9.189788,2.514651,2020,07,08,14,54,20,29,0,17,40,11,17,0,936,0
45.490535,9.172063,45.462413,9.192409,3.506237,2020,07,08,14,54,20,37,0,25,57,0,6,42,936,835
45.481559,9.183796,45.492880,9.227795,3.653486,2020,07,08,15,04,19,37,0,22,59,15,15,25,936,835
45.451454,9.195042,45.464574,9.159926,3.103054,2020,07,08,15,04,19,36,0,17,46,11,11,20,936,835
45.453747,9.165215,45.499433,9.194489,5.568995,2020,07,08,15,04,19,37,0,33,87,23,24,24,936,835
45.489227,9.192140,45.489160,9.164419,2.160830,2020,07,08,15,04,19,20,0,13,40,10,14,17,936,829
45.496428,9.211447,45.498294,9.164211,3.687296,2020,07,08,15,04,19,39,0,20,63,12,12,16,936,829
45.455498,9.219733,45.437156,9.154901,5.453145,2020,07,08,15,04,19,46,0,29,90,16,17,17,936,829
45.496324,9.211212,45.492965,9.169333,3.285398,2020,07,08,15,04,19,42,0,22,67,13,13,17,936,829
45.482044,9.163215,45.459559,9.202372,3.946231,2020,07,08,15,04,19,33,0,0,0,17,17,18,936,824
45.478929,9.198658,45.450698,9.190995,3.195368,2020,07,08,15,04,19,25,0,20,49,18,20,27,936,824
45.478650,9.180021,45.477346,9.227294,3.688455,2020,07,08,15,04,19,27,0,22,58,20,21,19,936,824
45.473960,9.229611,45.470381,9.181672,3.759038,2020,07,08,15,14,20,33,0,23,0,17,18,19,936,824
45.448732,9.148963,45.460180,9.204793,4.536792,2020,07,08,15,14,20,48,0,25,70,16,29,19,936,833
45.504787,9.170491,45.470266,9.173430,3.845206,2020,07,08,15,14,20,26,0,25,71,15,23,17,936,833
45.501496,9.182167,45.441155,9.227075,7.568091,2020,07,08,15,14,20,33,0,39,121,25,29,29,936,833
45.464761,9.207683,45.487843,9.208792,2.567934,2020,07,08,15,14,20,32,0,14,41,11,12,21,936,833
45.444091,9.207351,45.503012,9.220296,6.628695,2020,07,08,15,14,20,39,0,34,112,20,35,27,936,834
45.444361,9.154781,45.474564,9.174010,3.677894,2020,07,08,15,14,20,40,0,25,0,13,13,18,936,834
45.504981,9.149399,45.457473,9.178677,5.754435,2020,07,08,15,14,20,37,0,33,94,20,34,30,936,834
45.471073,9.168869,45.480624,9.194403,2.256353,2020,07,08,15,14,20,30,0,0,38,12,15,15,936,834
45.458386,9.171518,45.450682,9.204325,2.698411,2020,07,08,15,14,20,28,0,14,40,10,16,0,936,0
45.469669,9.163761,45.474532,9.198857,2.789429,2020,07,08,15,24,20,23,0,20,45,11,14,10,936,841
45.480356,9.200523,45.499390,9.156126,4.056497,2020,07,08,15,24,20,24,0,21,66,14,14,15,936,841
45.479032,9.174109,45.445749,9.147711,4.234793,2020,07,08,15,24,20,37,0,26,68,16,16,25,936,841
45.493394,9.183264,45.471664,9.189675,2.467300,2020,07,08,15,24,20,23,0,0,39,13,17,13,936,841
45.452786,9.206885,45.478065,9.185583,3.264942,2020,07,08,15,24,20,29,0,20,0,13,18,16,936,836
45.464148,9.221816,45.480338,9.180154,3.713918,2020,07,08,15,24,20,31,0,21,61,17,21,15,936,836
45.450857,9.161012,45.474984,9.154656,2.728079,2020,07,08,15,24,20,26,0,15,40,0,15,13,936,836
45.455936,9.171546,45.483679,9.200991,3.845406,2020,07,08,15,24,20,24,0,25,59,0,5,0,936,836
45.466836,9.194688,45.444039,9.162123,3.588364,2020,07,08,15,24,20,30,0,0,0,0,22,25,936,828
45.481324,9.177969,45.453209,9.205618,3.797499,2020,07,08,15,24,20,36,0,24,62,19,18,25,936,828
45.499793,9.180294,45.470272,9.156037,3.788139,2020,07,08,15,34,19,32,0,0,67,0,14,17,936,828
45.451390,9.160396,45.467224,9.188362,2.802980,2020,07,08,15,34,19,38,0,18,43,14,19,15,936,828
45.461011,9.165209,45.455674,9.200067,2.782638,2020,07,08,15,34,19,33,0,16,43,12,12,14,936,830
